epoch, batch, loss, loss_f, loss_e, f_mae, f_rmse, e_mae, e_rmse
   12,   166,         0.044447,         0.044212,       0.00023516,           4.8729,           6.5713,           8.3299,           10.061
   12,   167,         0.057184,         0.056898,       0.00028648,           5.5337,           7.4547,           9.3661,           11.105
   12,   168,         0.044116,         0.043887,       0.00022868,             4.94,           6.5471,           8.2849,           9.9248
   12,   169,         0.040717,         0.040565,       0.00015234,           4.7678,           6.2944,           6.5067,           8.1002
   12,   170,         0.048891,          0.04874,       0.00015142,           5.1796,           6.8996,           6.3709,           8.0742
   12,   171,          0.04655,         0.046431,       0.00011917,           5.1246,           6.7342,           5.7423,           7.1665
   12,   172,         0.054995,         0.054656,       0.00033943,           4.9919,           7.3063,           9.7789,            12.09
   12,   173,         0.051683,         0.051266,       0.00041665,           5.2035,           7.0762,           10.576,           13.396
   12,   174,         0.049007,         0.048842,        0.0001653,           5.2082,           6.9068,           6.7964,           8.4392
   12,   175,         0.056098,         0.055832,       0.00026581,           5.4398,           7.3845,           8.3417,           10.699
   12,   176,          0.05839,         0.058162,       0.00022843,            5.477,            7.537,           7.6865,             9.92
   12,   177,         0.050689,         0.050201,        0.0004887,           5.4174,           7.0022,           12.258,           14.508
   12,   178,          0.06069,         0.060162,       0.00052757,           5.3267,           7.6655,           12.194,           15.071
   12,   179,         0.055319,         0.055083,       0.00023647,           5.5387,           7.3348,           8.2279,           10.089
   12,   180,         0.048875,         0.048655,       0.00021943,           5.1522,           6.8936,           7.8277,           9.7195
   12,   181,         0.051161,         0.050913,       0.00024818,           5.3113,           7.0517,            8.458,           10.337
   12,   182,         0.041724,         0.041533,        0.0001906,             4.63,           6.3691,           7.1619,           9.0655
   12,   183,         0.059136,         0.058911,        0.0002249,           5.6757,           7.5854,           7.9278,           9.8381
   12,   184,         0.041248,         0.041037,       0.00021115,           4.6741,           6.3309,           7.8217,           9.5363
   12,   185,         0.055561,         0.055248,       0.00031244,           5.6167,           7.3458,           9.8201,           11.598
   12,   186,         0.056647,         0.056515,       0.00013256,           5.5466,           7.4295,           5.9868,           7.5554
   12,   187,         0.063017,         0.062809,       0.00020802,           5.5129,           7.8323,           7.7944,           9.4641
   12,   188,         0.049893,         0.049565,       0.00032787,           5.2348,           6.9578,           10.176,           11.885
   12,   189,         0.062561,         0.062102,         0.000459,           5.6457,           7.7882,           10.601,           14.059
   12,   190,          0.05256,         0.052177,       0.00038335,           5.1676,           7.1387,           10.075,           12.846
   13,     1,         0.037231,         0.036992,       0.00023932,           4.4532,           6.0108,            8.089,           10.156
   13,     2,         0.053498,         0.053359,       0.00013954,           5.3736,           7.2191,           6.1083,           7.7524
   13,     3,         0.054103,         0.053828,       0.00027553,            5.408,           7.2508,           8.7895,           10.892
   13,     4,         0.044308,         0.044146,       0.00016248,           4.9036,           6.5664,            6.804,           8.3632
   13,     5,         0.054294,         0.054207,       8.7591e-05,           5.4831,           7.2762,           5.1638,           6.1429
   13,     6,         0.055846,         0.055568,       0.00027764,            5.194,           7.3671,           9.1923,           10.934
   13,     7,          0.04887,         0.048582,       0.00028726,           5.2126,           6.8884,           9.1076,            11.12
   13,     8,         0.080689,         0.080041,       0.00064832,            6.319,           8.8417,            12.93,           16.704
   13,     9,         0.058155,         0.057976,       0.00017846,           5.5452,            7.525,           7.2035,           8.7673
   13,    10,         0.047553,         0.047451,       0.00010231,           5.1564,           6.8077,           5.2602,           6.6373
   13,    11,         0.044446,         0.044251,       0.00019546,           5.1942,           6.5742,           7.3507,            9.179
   13,    12,         0.046214,         0.046039,       0.00017414,           4.9068,           6.7057,           6.9442,           8.6589
   13,    13,         0.049595,          0.04939,       0.00020514,           5.2305,           6.9455,           7.7702,            9.399
   13,    14,         0.065808,         0.065688,       0.00011932,           5.8511,           8.0099,            5.738,           7.1662
   13,    15,         0.052642,         0.052383,       0.00025875,            5.108,           7.1528,           8.7079,           10.554
   13,    16,         0.051744,          0.05159,       0.00015474,           5.3875,           7.0984,           6.4638,           8.1617
   13,    17,         0.047563,         0.047402,       0.00016131,           5.0108,           6.8042,           6.8135,           8.3366
   13,    18,         0.072614,         0.072335,       0.00027925,           5.8019,           8.4053,           9.0671,           10.963
   13,    19,         0.050196,         0.050017,       0.00017914,           5.1496,           6.9894,           7.0505,           8.7777
   13,    20,         0.056936,         0.056798,        0.0001374,           5.6465,           7.4481,           6.2281,           7.6918
   13,    21,          0.04791,         0.047765,       0.00014442,            4.996,           6.8303,           6.4618,           7.8884
   13,    22,         0.075682,         0.075294,       0.00038803,           6.1878,           8.5756,            10.21,           12.926
   13,    23,         0.049414,         0.049201,       0.00021269,           5.3946,           6.9322,           7.7364,           9.5697
   13,    24,         0.044873,         0.044678,       0.00019503,           5.0021,           6.6058,           7.4648,           9.1617
   13,    25,         0.049476,         0.048977,       0.00049869,           5.2672,           6.9164,           12.856,           14.648
   13,    26,         0.065631,         0.065305,       0.00032554,           5.6925,           7.9865,           9.5072,           11.842
   13,    27,         0.044512,         0.044405,       0.00010633,           4.8251,           6.5857,           5.6737,           6.7713
   13,    28,          0.04624,         0.046109,       0.00013058,           5.0401,           6.7108,           6.1264,           7.4947
   13,    29,         0.032651,         0.032523,       0.00012816,           4.2215,           5.6361,           6.0514,           7.4321
   13,    30,         0.051135,         0.051001,       0.00013378,           5.1392,           7.0578,           5.9184,           7.5923
   13,    31,         0.072673,         0.072308,       0.00036482,           5.8126,           8.4038,           10.627,            12.54
   13,    32,         0.048207,         0.048079,       0.00012805,           4.9333,           6.8527,           6.0802,           7.4258
   13,    33,         0.072517,         0.072154,       0.00036298,           6.1047,           8.3948,           10.428,             12.5
   13,    34,          0.07746,         0.077018,       0.00044197,            6.341,           8.6732,           9.8912,           13.791
   13,    35,         0.066491,         0.066223,       0.00026806,            5.862,           8.0424,            8.685,           10.745
   13,    36,         0.049893,         0.049772,       0.00012116,           5.1428,           6.9723,           5.8265,           7.2236
   13,    37,         0.055994,         0.055706,       0.00028797,           5.3376,           7.3762,           9.0987,           11.134
   13,    38,         0.051392,         0.051196,       0.00019581,           5.1625,           7.0713,           7.5586,           9.1877
   13,    39,         0.066911,         0.066526,       0.00038464,           5.8522,           8.0608,           10.342,           12.875
   13,    40,         0.061103,         0.060871,       0.00023104,           5.7433,           7.7106,           7.9636,           9.9703
   13,    41,          0.04736,         0.047204,       0.00015588,            5.165,             6.79,           6.5866,           8.1936
   13,    42,         0.055022,         0.054831,        0.0001912,           5.5259,            7.318,           7.3345,           9.0758
   13,    43,         0.050517,         0.050291,       0.00022527,           5.3988,           7.0085,           8.1559,           9.8524
   13,    44,         0.054866,         0.054653,       0.00021289,            5.238,           7.3061,           7.6899,           9.5781
   13,    45,          0.04006,         0.039964,       9.6439e-05,            4.586,           6.2476,            5.395,           6.4461
   13,    46,         0.056146,         0.055985,        0.0001605,            5.316,           7.3947,           6.6988,           8.3178
   13,    47,         0.056057,         0.055769,       0.00028875,           5.4271,           7.3803,           8.6137,           11.156
   13,    48,         0.052679,         0.052474,       0.00020429,           5.3827,            7.159,           7.6158,           9.3775
   13,    49,         0.057756,         0.057459,       0.00029675,           5.6505,           7.4914,           9.6931,           11.309
   13,    50,         0.039902,         0.039758,       0.00014373,           4.5951,           6.2315,           6.3652,           7.8715
   13,    51,         0.048707,         0.048477,       0.00022988,           5.1038,            6.881,           8.1785,             9.95
   13,    52,          0.05932,         0.059013,       0.00030737,           5.6541,            7.592,            9.172,           11.499
   13,    53,         0.055386,         0.054997,       0.00038917,           5.3772,           7.3291,           10.688,           12.948
   13,    54,         0.047986,         0.047729,       0.00025693,           5.0799,           6.8277,           8.7062,           10.517
   13,    55,         0.045477,         0.045338,        0.0001397,           4.9414,           6.6544,           6.2426,           7.7529
   13,    56,          0.06142,         0.061283,       0.00013681,            5.644,           7.7366,           6.0925,           7.6754
   13,    57,         0.058095,         0.057683,        0.0004121,           5.5109,            7.506,           10.832,            13.32
   13,    58,         0.057025,         0.056806,        0.0002184,           5.1966,           7.4487,           7.7045,            9.693
   13,    59,         0.047508,         0.047395,       0.00011333,           5.1676,           6.8037,           5.6295,           6.9886
   13,    60,         0.059006,         0.058757,       0.00024918,           5.2742,           7.5755,            8.334,           10.358
   13,    61,         0.043236,         0.043048,       0.00018841,           5.0956,           6.4842,           7.2918,           9.0076
   13,    62,         0.056137,         0.055912,       0.00022495,            5.635,           7.3898,           7.9047,           9.8424
   13,    63,         0.044499,         0.044393,        0.0001061,           4.8473,           6.5847,           5.5413,           6.7635
   13,    64,         0.035569,         0.035311,       0.00025793,           4.5053,           5.8727,           8.7722,           10.543
   13,    65,         0.051771,         0.051188,       0.00058274,           5.0273,           7.0708,           13.229,           15.841
   13,    66,         0.056472,         0.056161,       0.00031071,           5.5204,           7.4062,           9.4155,           11.567
   13,    67,         0.060651,         0.060516,       0.00013444,           5.4536,           7.6881,           6.0069,           7.6092
   13,    68,         0.056862,         0.056677,       0.00018494,           5.6576,           7.4402,           7.2599,           8.9261
   13,    69,         0.057404,         0.057195,       0.00020986,           5.6061,           7.4741,           7.4621,           9.5037
   13,    70,         0.058955,         0.058578,       0.00037727,           5.6385,           7.5639,           10.651,           12.744
   13,    71,         0.035853,         0.035724,       0.00012953,           4.5731,           5.9069,           6.0276,           7.4705
   13,    72,          0.04503,         0.044925,       0.00010517,           5.0956,           6.6241,            5.569,           6.7292
   13,    73,         0.053488,         0.053298,        0.0001901,           5.3211,            7.215,           7.1856,           9.0506
   13,    74,         0.045277,         0.044982,       0.00029495,           4.8614,           6.6283,           8.6412,           11.267
   13,    75,         0.049634,         0.049456,       0.00017761,           5.1804,           6.9501,           7.0712,            8.744
   13,    76,         0.052557,          0.05242,       0.00013734,             5.26,           7.1553,            6.283,           7.6894
   13,    77,          0.05925,         0.059065,        0.0001845,           5.6374,           7.5953,           7.1063,           8.9111
   13,    78,         0.047406,         0.047325,       8.0221e-05,           5.0215,           6.7987,           4.9171,           5.8798
   13,    79,         0.049568,         0.049434,        0.0001335,           5.2254,           6.9486,           6.0609,           7.5762
   13,    80,         0.044304,         0.044088,       0.00021586,           4.7595,           6.5621,           8.0946,           9.6412
   13,    81,         0.052075,         0.051805,       0.00027005,           5.3488,           7.1132,           8.7183,           10.789
   13,    82,         0.049876,         0.049535,       0.00034169,           5.0923,           6.9556,           9.9817,           12.133
   13,    83,         0.043921,         0.043564,       0.00035714,           5.0053,            6.523,           10.742,           12.399
   13,    84,          0.04487,         0.044736,       0.00013457,           4.8066,           6.6101,           6.0592,           7.6109
   13,    85,          0.10249,          0.10216,       0.00032847,           6.7305,            9.989,           10.358,           11.896
   13,    86,         0.046994,         0.046832,       0.00016243,           4.7281,           6.7632,           6.6547,           8.3663
   13,    87,         0.067927,         0.067749,        0.0001783,           5.8143,           8.1345,           7.1467,           8.7652
   13,    88,         0.051638,         0.051403,       0.00023497,           5.4034,           7.0856,           7.6237,           10.061
   13,    89,         0.057595,         0.057325,       0.00026955,           5.5827,           7.4826,            8.687,           10.779
   13,    90,         0.058707,         0.058202,       0.00050467,           5.5582,           7.5396,           12.536,           14.743
   13,    91,         0.064277,          0.06412,       0.00015702,           5.7054,           7.9137,           6.6627,           8.2245
   13,    92,         0.049969,         0.049647,        0.0003219,           4.9533,           6.9635,           8.7971,           11.774
   13,    93,          0.05049,         0.050286,       0.00020417,           5.1864,           7.0082,           7.6604,           9.3736
   13,    94,         0.055741,         0.055463,       0.00027804,           5.5967,           7.3601,            9.284,           10.946
   13,    95,         0.052707,         0.052427,       0.00027953,           5.1788,           7.1558,           9.2914,           10.971
   13,    96,         0.055219,         0.055095,       0.00012358,           5.4253,           7.3357,           5.8302,           7.2878
   13,    97,         0.060054,         0.059802,        0.0002516,           5.5591,           7.6426,           8.7277,           10.405
   13,    98,          0.05748,          0.05724,       0.00024026,           5.6596,            7.477,           8.4519,            10.17
   13,    99,         0.056903,         0.056486,       0.00041699,           5.4384,           7.4276,           10.365,           13.405
   13,   100,         0.041844,          0.04173,       0.00011334,           4.5913,           6.3842,           5.8651,           6.9857
   13,   101,         0.048916,          0.04876,       0.00015541,            5.142,            6.901,           6.6175,           8.1839
   13,   102,         0.058197,         0.057897,       0.00029988,           5.6763,           7.5199,           9.6045,           11.364
   13,   103,         0.033451,         0.033286,       0.00016451,           4.2528,           5.7018,            6.808,             8.41
   13,   104,         0.039224,         0.038906,       0.00031757,           4.5505,           6.1644,            8.904,           11.696
   13,   105,         0.044196,         0.043871,       0.00032524,           4.7007,           6.5459,           8.9829,           11.834
   13,   106,         0.068066,         0.067819,       0.00024722,           5.9307,           8.1387,           8.0674,           10.318
   13,   107,         0.063568,         0.063174,       0.00039477,           5.6675,           7.8551,           10.914,           13.037
   13,   108,         0.045617,         0.045461,       0.00015639,           4.7307,           6.6635,           6.6123,           8.2045
   13,   109,          0.05669,         0.056365,       0.00032453,            5.627,           7.4197,           9.5452,           11.819
   13,   110,          0.04714,         0.046987,        0.0001535,           5.0867,           6.7744,           6.5519,           8.1282
   13,   111,         0.040241,         0.040049,       0.00019234,             4.92,           6.2543,           7.3718,           9.1023
   13,   112,          0.04129,         0.041081,       0.00020942,           4.6062,           6.3343,           7.6752,           9.4948
   13,   113,         0.039852,         0.039624,        0.0002285,             4.68,            6.221,           8.0603,           9.9232
   13,   114,         0.042014,         0.041828,       0.00018545,           4.9151,           6.3917,           7.2399,           8.9359
   13,   115,         0.036979,          0.03681,       0.00016944,           4.3796,            5.996,           6.9448,           8.5399
   13,   116,         0.049803,         0.049482,       0.00032009,            5.341,            6.952,           10.195,           11.742
   13,   117,         0.042597,         0.042466,       0.00013048,           4.6954,           6.4403,           6.0655,            7.498
   13,   118,         0.039512,         0.039415,       9.6964e-05,           4.6016,           6.2046,           5.2962,           6.4577
   13,   119,         0.083819,         0.083622,       0.00019668,           6.2798,           9.0374,           7.5061,           9.2018
   13,   120,         0.051894,         0.051608,       0.00028601,           5.0056,           7.0997,           8.5973,           11.097
   13,   121,         0.063827,          0.06345,       0.00037732,           5.4697,           7.8722,           10.219,           12.749
   13,   122,         0.044821,         0.044682,       0.00013867,           4.8514,           6.6061,           6.1196,           7.7314
   13,   123,         0.058077,         0.057769,       0.00030763,           5.5128,           7.5115,           9.6601,           11.516
   13,   124,         0.054081,         0.053701,       0.00038019,           5.3664,           7.2422,            11.13,           12.798
   13,   125,         0.047937,         0.047779,       0.00015808,           5.0338,           6.8312,           6.4624,           8.2535
   13,   126,         0.063786,         0.063537,       0.00024896,            5.684,           7.8776,           8.6104,           10.351
   13,   127,         0.061387,          0.06113,       0.00025688,           5.5756,            7.727,           8.5728,           10.523
   13,   128,         0.069818,         0.069441,       0.00037718,           5.7469,           8.2355,           10.305,           12.737
   13,   129,         0.043444,         0.043333,       0.00011167,           4.8574,           6.5056,           5.5719,           6.9391
   13,   130,         0.053227,         0.052723,       0.00050443,           5.4051,            7.176,           12.292,           14.747
   13,   131,         0.060691,         0.060546,       0.00014516,           5.4095,             7.69,           6.3958,           7.9109
   13,   132,         0.062974,         0.062613,       0.00036055,           5.4907,           7.8201,           9.0323,           12.459
   13,   133,         0.047722,          0.04754,       0.00018118,           5.2522,           6.8142,            7.298,           8.8348
   13,   134,         0.051336,         0.051065,       0.00027148,           5.2759,           7.0622,           8.9416,           10.814
   13,   135,         0.051224,         0.050996,       0.00022838,           5.2124,           7.0574,           8.1982,           9.9082
   13,   136,          0.05981,         0.059375,       0.00043482,           5.4334,           7.6152,           10.844,           13.685
   13,   137,         0.059641,         0.059359,       0.00028187,           5.5824,           7.6142,           9.2785,           11.015
   13,   138,         0.057968,         0.057794,       0.00017475,           5.3919,           7.5131,           6.8693,           8.6695
   13,   139,         0.064232,         0.064047,       0.00018529,           5.9097,           7.9092,           7.1405,            8.936
   13,   140,          0.03879,         0.038593,        0.0001968,           4.7428,           6.1395,           7.3193,           9.2105
   13,   141,         0.056658,          0.05646,       0.00019802,           5.3719,           7.4259,           7.5473,           9.2322
   13,   142,         0.056909,         0.056607,       0.00030229,           5.4809,           7.4356,           9.1415,           11.411
   13,   143,         0.055001,         0.054719,        0.0002813,           5.4487,           7.3106,           9.0774,           11.008
   13,   144,         0.055409,         0.055014,       0.00039501,           5.5854,           7.3302,            9.817,            13.04
   13,   145,         0.058426,         0.058221,       0.00020458,           5.5977,           7.5409,           7.5311,           9.3856
   13,   146,          0.04888,         0.048748,       0.00013128,           4.9528,           6.9002,           5.8879,           7.5185
   13,   147,         0.050129,         0.049985,       0.00014406,           5.1749,           6.9871,           6.4034,           7.8773
   13,   148,         0.055089,         0.054819,       0.00027028,           5.4509,           7.3172,           9.0835,            10.79
   13,   149,         0.054998,          0.05483,        0.0001682,           5.2561,            7.318,            6.856,           8.5097
   13,   150,         0.059524,         0.059342,        0.0001823,           5.1339,           7.6131,           7.0834,           8.8634
   13,   151,         0.049397,          0.04928,       0.00011775,           5.1867,           6.9377,            5.647,           7.1124
   13,   152,         0.044401,         0.044207,       0.00019403,           4.8927,            6.571,           7.3084,            9.144
   13,   153,         0.052818,         0.052576,       0.00024191,           5.3827,            7.166,           7.9754,           10.209
   13,   154,         0.063773,         0.063504,       0.00026973,           5.6874,           7.8755,            8.407,           10.772
   13,   155,         0.039022,         0.038898,        0.0001236,           4.5747,           6.1638,           5.8335,           7.2986
   13,   156,         0.053688,         0.053477,       0.00021175,           5.3758,           7.2271,           7.4488,            9.547
   13,   157,         0.040877,          0.04077,       0.00010733,           4.7716,           6.3103,           5.4999,           6.8013
   13,   158,         0.055699,         0.055512,       0.00018766,           5.2412,           7.3633,            7.224,           8.9956
   13,   159,         0.049032,         0.048915,       0.00011685,           5.1065,            6.912,           5.7221,           7.0927
   13,   160,          0.04733,         0.047174,       0.00015603,            5.047,           6.7878,           6.6117,           8.1984
   13,   161,         0.054603,         0.054336,         0.000267,           5.4034,           7.2849,           8.9849,           10.725
   13,   162,         0.050582,         0.050148,       0.00043375,           5.1546,           6.9985,           11.445,           13.665
   13,   163,           0.0457,         0.045477,       0.00022296,            5.107,           6.6646,           8.1376,           9.8007
   13,   164,         0.075558,         0.075378,       0.00017968,           5.9856,           8.5803,           7.1314,           8.8008
   13,   165,         0.046892,         0.046559,       0.00033295,           4.9285,           6.7435,           10.158,           11.971
   13,   166,         0.058119,         0.057729,       0.00039019,           5.6133,           7.5089,           11.154,           12.967
   13,   167,         0.051907,         0.051782,       0.00012436,           5.1785,           7.1117,           5.8463,           7.3151
   13,   168,         0.047133,         0.046997,       0.00013566,            5.031,           6.7751,           6.1508,           7.6449
   13,   169,         0.055116,         0.054871,       0.00024492,           5.2421,           7.3207,           8.4121,           10.271
   13,   170,         0.050331,         0.050185,       0.00014631,           5.2614,           7.0011,           6.2704,           7.9389
   13,   171,         0.044143,         0.043801,       0.00034193,            4.818,           6.5407,           9.4405,           12.135
   13,   172,         0.040697,         0.040506,       0.00019109,            4.563,           6.2899,           7.1781,           9.0682
   13,   173,          0.05173,         0.051564,       0.00016619,           5.2736,           7.0966,           6.8165,           8.4575
   13,   174,         0.055318,         0.055238,       7.9791e-05,           5.2275,           7.3451,           4.9551,           5.8641
   13,   175,         0.049134,         0.048989,       0.00014443,           4.9876,           6.9172,           6.3774,           7.8872
   13,   176,         0.033339,         0.033249,       8.9998e-05,           4.2362,           5.6986,           5.0892,           6.2236
   13,   177,         0.045719,         0.045596,       0.00012237,           4.9069,           6.6734,            5.826,           7.2591
   13,   178,          0.05844,         0.058088,       0.00035186,           5.1322,           7.5322,            9.324,           12.309
   13,   179,         0.032537,         0.032323,       0.00021374,           4.1595,           5.6187,           7.9274,           9.5914
   13,   180,         0.052978,         0.052773,       0.00020505,           5.1409,           7.1794,           7.6539,           9.3943
   13,   181,         0.058676,         0.058424,       0.00025192,           5.3566,            7.554,           8.4921,           10.414
   13,   182,         0.062955,         0.062621,       0.00033445,           5.7487,           7.8206,           9.8971,           11.999
   13,   183,         0.040235,         0.040095,       0.00013945,           4.6869,           6.2579,            6.234,           7.7493
   13,   184,         0.059639,         0.059478,       0.00016126,           5.4591,           7.6218,           6.7513,           8.3357
   13,   185,         0.039439,         0.039189,       0.00025014,           4.4491,           6.1867,              8.5,           10.372
   13,   186,         0.066756,         0.066531,       0.00022402,           5.9738,           8.0611,           8.1803,           9.8203
   13,   187,         0.040352,         0.040274,       7.8455e-05,           4.6599,           6.2718,           4.9801,           5.8124
   13,   188,         0.054146,         0.053755,       0.00039071,           5.3307,           7.2459,           11.323,           12.974
   13,   189,         0.043968,         0.043779,       0.00018828,            5.087,           6.5391,           7.2127,           9.0049
   13,   190,          0.04655,         0.046342,       0.00020807,           5.1661,           6.7278,           7.7276,           9.4621
   14,     1,         0.056512,         0.056129,       0.00038272,           5.4881,           7.4042,           10.694,           12.835
   14,     2,         0.037787,         0.037662,       0.00012554,           4.6557,            6.065,           5.8407,           7.3563
   14,     3,         0.050002,         0.049897,       0.00010541,           5.0692,            6.981,           5.3531,           6.7365
   14,     4,         0.045837,         0.045609,       0.00022781,            4.962,           6.6743,           8.1277,           9.9063
   14,     5,         0.065725,         0.065308,       0.00041667,           5.5427,           7.9866,           10.427,           13.392
   14,     6,         0.050749,           0.0506,       0.00014874,           4.9306,             7.03,           6.4348,           8.0055
   14,     7,         0.054908,         0.054803,       0.00010542,           4.8204,           7.3161,           5.4103,           6.7334
   14,     8,         0.036824,         0.036671,       0.00015313,           4.4878,           5.9847,           6.6697,           8.1184
   14,     9,         0.056289,         0.056125,       0.00016392,           5.7423,           7.4039,           6.8258,           8.4033
   14,    10,         0.050813,         0.050634,       0.00017878,           5.1799,           7.0324,           7.1493,           8.7777
   14,    11,         0.050981,         0.050745,       0.00023555,           5.2085,           7.0401,           7.8748,           10.073
   14,    12,            0.039,         0.038821,       0.00017898,            4.648,           6.1576,           6.9701,           8.7796
   14,    13,         0.050608,          0.05042,       0.00018785,           4.9248,           7.0175,           7.3152,           8.9906
   14,    14,         0.043102,         0.042909,       0.00019345,           4.8021,           6.4737,           7.4748,           9.1264
   14,    15,         0.062562,          0.06208,       0.00048221,           5.5325,           7.7867,           12.393,           14.412
   14,    16,         0.053708,         0.053364,       0.00034394,           5.2234,           7.2194,           9.5646,           12.174
   14,    17,          0.04786,         0.047705,       0.00015464,           5.2427,           6.8259,           6.6458,           8.1627
   14,    18,         0.058749,         0.058598,       0.00015042,           5.3143,           7.5653,           6.5161,           8.0474
   14,    19,          0.04704,         0.046826,        0.0002132,           4.9929,           6.7628,           7.8865,           9.5854
   14,    20,         0.054309,         0.054112,       0.00019699,           5.3907,           7.2699,           7.5637,           9.2061
   14,    21,         0.061842,         0.061363,       0.00047897,           5.6741,           7.7417,           11.136,           14.362
   14,    22,         0.049284,         0.048989,       0.00029476,           5.2045,           6.9172,            8.589,           11.263
   14,    23,          0.04981,         0.049604,       0.00020608,            5.152,           6.9605,           7.7354,           9.4237
   14,    24,         0.058726,         0.058461,       0.00026482,           5.6247,           7.5564,           8.6888,            10.68
   14,    25,         0.038936,         0.038831,       0.00010543,           4.6301,           6.1584,           5.4482,            6.738
   14,    26,         0.039595,         0.039435,       0.00016017,           4.6782,           6.2062,           6.7332,           8.3039
   14,    27,         0.060212,         0.059888,       0.00032424,           5.3947,            7.648,           9.7639,           11.818
   14,    28,         0.049013,         0.048797,       0.00021538,           5.1642,           6.9036,           7.8313,           9.6337
   14,    29,         0.058745,         0.058596,       0.00014876,           5.6419,           7.5651,           6.4225,           8.0063
   14,    30,           0.0362,         0.035901,       0.00029854,           4.5472,           5.9216,            9.841,           11.345
   14,    31,         0.052396,         0.052097,       0.00029895,           5.2291,           7.1333,           9.1062,           11.347
   14,    32,         0.071264,         0.070948,       0.00031603,           5.9299,           8.3244,           9.5392,           11.662
   14,    33,          0.04365,         0.043416,       0.00023384,           4.8562,           6.5119,            8.132,           10.036
   14,    34,         0.071663,         0.071525,       0.00013765,            5.934,           8.3582,           6.1856,           7.7039
   14,    35,         0.043729,         0.043638,       9.1065e-05,           4.6322,           6.5285,           5.1486,            6.264
   14,    36,           0.0456,         0.045451,       0.00014898,            4.918,           6.6628,            6.344,           8.0104
   14,    37,         0.046728,         0.046461,        0.0002674,           5.0176,           6.7363,           8.6615,           10.729
   14,    38,         0.061098,         0.060918,       0.00018003,           5.7195,           7.7135,           7.1109,           8.8042
   14,    39,         0.038019,         0.037836,       0.00018241,           4.6336,            6.079,           7.3121,           8.8665
   14,    40,         0.049467,         0.049211,       0.00025595,           4.9759,           6.9329,           8.3369,           10.498
   14,    41,         0.045328,         0.045163,       0.00016545,           5.0669,           6.6416,           6.7768,           8.4407
   14,    42,         0.048522,         0.048395,       0.00012766,            4.839,           6.8751,           5.8503,           7.4163
   14,    43,         0.050432,         0.050212,       0.00021998,           5.2787,            7.003,            8.111,           9.7281
   14,    44,         0.062965,         0.062554,       0.00041095,           5.8329,           7.8165,           10.372,           13.302
   14,    45,         0.040517,         0.040346,       0.00017073,           4.6813,           6.2774,           6.7757,           8.5754
   14,    46,         0.051306,         0.051086,       0.00021996,           5.2555,           7.0637,           8.0903,           9.7378
   14,    47,         0.060821,         0.060579,       0.00024207,           5.6399,           7.6921,           8.0844,           10.206
   14,    48,         0.070512,         0.070026,       0.00048598,            6.117,           8.2701,           11.832,           14.468
   14,    49,         0.065821,         0.065594,       0.00022755,           5.7292,           8.0041,           8.0765,            9.902
   14,    50,         0.052562,         0.052089,       0.00047289,           5.4593,           7.1327,           10.902,           14.269
   14,    51,          0.07382,         0.073631,       0.00018903,            6.254,           8.4803,           7.3564,           9.0235
   14,    52,         0.065727,         0.065577,        0.0001506,           5.7064,           8.0031,           6.4049,           8.0503
   14,    53,         0.040084,         0.039969,       0.00011476,            4.725,            6.248,           5.6247,           7.0298
   14,    54,         0.042756,         0.042644,       0.00011209,           5.1697,           6.4537,           5.4608,           6.9445
   14,    55,         0.060552,         0.060437,       0.00011431,           5.9806,           7.6831,           5.6939,           7.0171
   14,    56,         0.042012,         0.041889,       0.00012281,           4.7749,           6.3964,           5.9541,           7.2777
   14,    57,         0.047906,         0.047461,       0.00044494,            5.053,           6.8085,            11.04,           13.842
   14,    58,         0.054249,         0.054062,       0.00018678,           5.5419,           7.2665,           7.2427,           8.9681
   14,    59,         0.051609,         0.051309,       0.00030025,           5.3895,           7.0791,           8.8732,           11.371
   14,    60,         0.067214,         0.066952,       0.00026132,           5.8238,           8.0866,           8.8598,           10.606
   14,    61,          0.05617,         0.055913,       0.00025709,           5.4504,           7.3899,           8.8093,           10.521
   14,    62,         0.060576,         0.060468,       0.00010796,           5.4523,            7.685,           5.4652,           6.8223
   14,    63,         0.061805,         0.061565,       0.00023985,           5.3353,           7.7544,           8.4526,           10.161
   14,    64,         0.052036,         0.051923,       0.00011232,           5.1832,           7.1214,           5.6229,            6.956
   14,    65,         0.075755,         0.075412,       0.00034331,           6.3535,           8.5822,           9.5969,           12.164
   14,    66,         0.051297,         0.051124,       0.00017326,           5.3498,           7.0663,           6.8215,           8.6397
   14,    67,         0.046068,         0.045918,       0.00014974,           5.0881,           6.6969,           6.4845,           8.0329
   14,    68,         0.052868,         0.052643,       0.00022504,           5.6808,           7.1706,           7.9965,           9.8456
   14,    69,         0.051093,         0.050955,       0.00013792,            5.401,           7.0547,           6.1161,           7.7056
   14,    70,         0.056855,         0.056708,       0.00014684,           5.4604,           7.4422,           6.3132,           7.9445
   14,    71,         0.054911,         0.054742,       0.00016864,           5.3999,           7.3121,           6.6683,           8.5239
   14,    72,         0.048972,         0.048855,       0.00011665,           4.8392,           6.9078,           5.6937,           7.0895
   14,    73,         0.036759,         0.036621,       0.00013785,           4.5512,           5.9806,           6.2556,           7.7034
   14,    74,         0.054691,          0.05455,       0.00014165,           5.3777,           7.2992,           6.3266,           7.8157
   14,    75,          0.04387,         0.043574,        0.0002956,            4.956,           6.5237,           9.3112,           11.277
